Escenario 3: Palabras codigo de 9 digitos
La codificacion resultante de Shannon-Fano es:

	   simbolo		probabilidad	codificacionSF
	 010010011			0.0017		 010011011
	 010100110			0.0017		 010011010
	 010101110			0.0017		 010011001
	 010110000			0.0017		 010011000
	 010110100			0.0017		0100101111
	 010110111			0.0017		0100101110
	 011000011			0.0017		 010010110
	 011001010			0.0017		 010010101
	 011011010			0.0017		 010010100
	 011011111			0.0017		 010010011
	 011100001			0.0017		 010010010
	 011101101			0.0017		 010010001
	 011101110			0.0017		 010010000
	 011110011			0.0017		0100011111
	 011111010			0.0017		0100011110
	 100000110			0.0017		 010001110
	 100001010			0.0017		 010001101
	 100010001			0.0017		 010001100
	 100010111			0.0017		 010001011
	 100011000			0.0017		 010001010
	 100100001			0.0017		 010001001
	 100100101			0.0017		 010001000
	 100100110			0.0017		0100001111
	 100101111			0.0017		0100001110
	 100110111			0.0017		 010000110
	 101000110			0.0017		 010000101
	 101010000			0.0017		 010000100
	 101011001			0.0017		 010000011
	 101011010			0.0017		 010000010
	 101011111			0.0017		 010000001
	 101100101			0.0017		 010000000
	 101101010			0.0017		0011111111
	 101111010			0.0017		0011111110
	 110000100			0.0017		 001111110
	 110010001			0.0017		 001111101
	 110011010			0.0017		 001111100
	 110011011			0.0017		0011110111
	 110100101			0.0017		0011110110
	 110100110			0.0017		 001111010
	 110100111			0.0017		 001111001
	 110101000			0.0017		 001111000
	 110110000			0.0017		0011101111
	 110110001			0.0017		0011101110
	 110111011			0.0017		 001110110
	 111010001			0.0017		 001110101
	 111010010			0.0017		 001110100
	 111010100			0.0017		 001110011
	 111010101			0.0017		 001110010
	 111010111			0.0017		 001110001
	 111100101			0.0017		 001110000
	 111100110			0.0017		0011011111
	 111101001			0.0017		0011011110
	 111101110			0.0017		 001101110
	 111101111			0.0017		 001101101
	 111110100			0.0017		 001101100
	 111111000			0.0017		0011010111
	 000000111			0.0014		0011010110
	 000011101			0.0014		 001101010
	 000100001			0.0014		 001101001
	 000100100			0.0014		 001101000
	 000101000			0.0014		0011001111
	 000101010			0.0014		0011001110
	 000110011			0.0014		 001100110
	 000110100			0.0014		0011001011
	 000111011			0.0014		0011001010
	 001000100			0.0014		 001100100
	 001001000			0.0014		0011000111
	 001001011			0.0014		0011000110
	 001010010			0.0014		 001100010
	 001011010			0.0014		 001100001
	 001011110			0.0014		 001100000
	 001011111			0.0014		0010111111
	 001100001			0.0014		0010111110
	 001110000			0.0014		 001011110
	 001110111			0.0014		0010111011
	 001111010			0.0014		0010111010
	 001111101			0.0014		 001011100
	 010001011			0.0014		0010110111
	 010100000			0.0014		0010110110
	 010100001			0.0014		 001011010
	 010100100			0.0014		 001011001
	 010100111			0.0014		 001011000
	 010101000			0.0014		0010101111
	 010101010			0.0014		0010101110
	 010110101			0.0014		 001010110
	 010110110			0.0014		0010101011
	 010111011			0.0014		0010101010
	 010111110			0.0014		 001010100
	 010111111			0.0014		0010100111
	 011000001			0.0014		0010100110
	 011010101			0.0014		 001010010
	 011010110			0.0014		 001010001
	 011011101			0.0014		 001010000
	 011101001			0.0014		0010011111
	 100000111			0.0014		0010011110
	 100001110			0.0014		 001001110
	 100011001			0.0014		0010011011
	 100100011			0.0014		0010011010
	 100100100			0.0014		 001001100
	 100101011			0.0014		0010010111
	 100111000			0.0014		0010010110
	 100111010			0.0014		 001001010
	 100111101			0.0014		 001001001
	 100111110			0.0014		 001001000
	 101000111			0.0014		0010001111
	 101001010			0.0014		0010001110
	 101001011			0.0014		 001000110
	 101010010			0.0014		 001000101
	 101010011			0.0014		 001000100
	 101010111			0.0014		0010000111
	 101100100			0.0014		0010000110
	 101101001			0.0014		 001000010
	 101110111			0.0014		 001000001
	 110001010			0.0014		 001000000
	 110001011			0.0014		0001111111
	 110011101			0.0014		0001111110
	 110100011			0.0014		 000111110
	 110101101			0.0014		0001111011
	 110110100			0.0014		0001111010
	 110111010			0.0014		 000111100
	 110111101			0.0014		0001110111
	 111000001			0.0014		0001110110
	 111000010			0.0014		 000111010
	 111000011			0.0014		 000111001
	 111000111			0.0014		 000111000
	 111001000			0.0014		0001101111
	 111001001			0.0014		0001101110
	 111011101			0.0014		 000110110
	 111100010			0.0014		0001101011
	 111101000			0.0014		0001101010
	 000000010			0.0011		 000110100
	 000001000			0.0011		0001100111
	 000001101			0.0011		0001100110
	 000010101			0.0011		 000110010
	 000010111			0.0011		0001100011
	 000100010			0.0011		0001100010
	 000100101			0.0011		 000110000
	 000110101			0.0011		0001011111
	 000111010			0.0011		0001011110
	 001000000			0.0011		0001011101
	 001001100			0.0011		0001011100
	 001010000			0.0011		0001011011
	 001010001			0.0011		0001011010
	 001010110			0.0011		0001011001
	 001011000			0.0011		0001011000
	 001101000			0.0011		0001010111
	 010000111			0.0011		0001010110
	 010010001			0.0011		 000101010
	 010010110			0.0011		0001010011
	 010010111			0.0011		0001010010
	 010011110			0.0011		 000101000
	 010101011			0.0011		0001001111
	 010111001			0.0011		0001001110
	 010111010			0.0011		0001001101
	 011000000			0.0011		0001001100
	 011010010			0.0011		0001001011
	 011100110			0.0011		0001001010
	 011111001			0.0011		 000100100
	 100000101			0.0011		0001000111
	 100001101			0.0011		0001000110
	 100010010			0.0011		 000100010
	 100010011			0.0011		0001000011
	 100010101			0.0011		0001000010
	 100100111			0.0011		 000100000
	 100101000			0.0011		0000111111
	 100110100			0.0011		0000111110
	 101000010			0.0011		0000111101
	 101000100			0.0011		0000111100
	 101011000			0.0011		0000111011
	 101101100			0.0011		0000111010
	 110000101			0.0011		0000111001
	 110001110			0.0011		0000111000
	 110001111			0.0011		0000110111
	 110010110			0.0011		0000110110
	 110011001			0.0011		 000011010
	 110011100			0.0011		0000110011
	 110011110			0.0011		0000110010
	 110110111			0.0011		 000011000
	 110111001			0.0011		0000101111
	 111010011			0.0011		0000101110
	 111010110			0.0011		0000101101
	 111011100			0.0011		0000101100
	 111100011			0.0011		0000101011
	 111101101			0.0011		0000101010
	 111111001			0.0011		 000010100
	 111111101			0.0011		0000100111
	 111111110			0.0011		0000100110
	 000000000			0.0009		0000100101
	 000000001			0.0009		0000100100
	 000000101			0.0009		0000100011
	 000011011			0.0009		0000100010
	 000110111			0.0009		0000100001
	 000111110			0.0009		0000100000
	 001100011			0.0009		00000111111
	 010000101			0.0009		00000111110
	 010010101			0.0009		0000011110
	 010101111			0.0009		0000011101
	 010110011			0.0009		0000011100
	 011000110			0.0009		0000011011
	 011001000			0.0009		0000011010
	 011001001			0.0009		0000011001
	 011011110			0.0009		0000011000
	 011100000			0.0009		00000101111
	 011100101			0.0009		00000101110
	 011111100			0.0009		0000010110
	 011111101			0.0009		0000010101
	 011111110			0.0009		0000010100
	 100000100			0.0009		0000010011
	 100001100			0.0009		0000010010
	 100011111			0.0009		0000010001
	 100101001			0.0009		0000010000
	 100101100			0.0009		00000011111
	 101010001			0.0009		00000011110
	 101100111			0.0009		0000001110
	 101110100			0.0009		0000001101
	 110001101			0.0009		0000001100
	 111001100			0.0009		0000001011
	 111011110			0.0009		0000001010
	 111110010			0.0009		0000001001
	 111111100			0.0009		0000001000
	 000001100			0.0006		00000001111
	 000110001			0.0006		00000001110
	 001010101			0.0006		0000000110
	 010001001			0.0006		00000001011
	 100010100			0.0006		00000001010
	 100101010			0.0006		0000000100
	 101000011			0.0006		00000000111
	 110101001			0.0006		00000000110
	 110111000			0.0006		0000000010
	 111110101			0.0006		00000000011
	 001111100			0.0003		00000000010
	 100111001			0.0003		00000000001
	 101010110			0.0003		00000000000
